value,count,timestamp,column,id
"Roofs, Flood Elim, Ext Masonry",66,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Elim, Ext. Masonry, Parapets.",62,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Ext Masonry, Prpts, Roofs, Flood Elim",55,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Elim, Masonry repr., Windows",51,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
beam haunch and flood wall installation,49,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Furnishing and Installing Flood Protection devices at various NYCT facilities in the borough of Manhattan,47,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Ext Masonry, Roofs, Prpts, Flood Elim",47,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Prpts,Ext Masonry, Flood Elim",42,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Elim, windows, FA",42,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"requested to facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows renovations",42,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Barrier Work at Astoria Houses Buildings 10, 11, 12.",40,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Temporarily place hesco barrier for flood protection,40,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
General Floodproofing of Building elements below the Flood plane . Construction of new Mechanical &amp; Electrical Rooms in Cellar - #BIB APP 7850,40,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,39,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Mitigation Solutions,38,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs (221),37,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood elimination,36,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood wall test fit,36,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Dumpster for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Barriers/Fencing for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Occupy Roadway for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Forklift for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Construction Signs for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Elim, Ext. Masonry, Roofs, Parapets.",34,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Roofs, prpts, flood elim",30,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
2ND AVENUE SUBWAY PROJECT-TO REPLACE THE EMERGENCY EGREESS HATCHES FOR THE FLOOD PROTECTION.,30,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Material for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,30,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Install trial flood mitigation system,30,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Mitigation, masonry, roofs prpts",29,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Replacement of Power Cables/ Long Term Flood Mitigation at the 148th Street Yard,28,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood Elimination, Roofs",28,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,26,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Sandy - Flood,Clm contro,Field repair, Heating",24,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
INSTALL CONST. FENCE INCONJUNCTION W/ FLOOD ELIM,24,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood protection measures for fan vents,24,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Pump out Flooded Steam Manhole,24,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Temp Signs for trial flood mitigation system,22,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"To install, test and remove flood mitigation infrastructure.",22,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto o Sans for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,21,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
FLOOD WALL AND BUILDING ALTERATION OPERATIONS,21,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Windows , Roofs, Flood elim.",21,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
furnish/install flood protection devises,20,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
110 Street Station -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,20,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood wall test,20,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Wall Test,19,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Compressor to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,19,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Staging and Concrete Pumping area for NYCT Flood Mitigation Contract,18,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Elim,18,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Windows, Ext Masonry, Roofs, Prpts. Flood elim.",16,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Furnishing and installing flood barriers,16,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
FLOOD ELIMINATION,16,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Annual Flood Wall Barrier Test,15,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"P36704, Replacement of High Tension Switchgear and Flood Mitigation at Montague substation",15,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Full SW closure requested to facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows renovations",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Debris Container needed to facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows renovations",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Furnishing and Installing, Flood, Barriers",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Elimination at Public School 15K.,14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Partial Roadway closure needed for SCA Flood Elimination, Exterior Masonry, Windows/Roof renovations",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
MTA Contract: TUN-MIT-01A Design -Build for Flood Mitigation at the Hugh L. Carey Tunnel &amp; QMT,14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Material storage needed to facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows renovations",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Forklift to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Requested to Facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Requested to Facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows renovations",14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Installation of flood barriers around Con Ed vaults,14,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Dumpster to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,13,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Barriers/Fencing to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,13,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood mitigation device,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Installing Flood Barriers,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
CROSSING SIDEWALK TO PERFORM FLOOD ELIMINATION ON SIDEWALK,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Climate Control, Electric &amp; Heating Plant, flood Elim - SANDY",12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Masonry, Deteriorated Mortar, flood elim",12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood mitigation infrastructure installation.,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood elim , playground safety surface",12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
GENERAL FLOODPROOFING OF BUILDING ELEMENTS BELOW FLOOD PLANE #BIB APP 7850,12,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Installation of structural support for flood barrier wall,11,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Construction Signs to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,11,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Ext masonry, prpts, roofs, windows, Flood Elim",10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood mitigation infrastructure installation near 1 WTC.,10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Mitigation / Resiliency at 17 fan plants,10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Fan vent rehabilitation - flood protection,10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Mitigation / Flood Resiliency at 157th St Fan Plant,10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer - Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,10,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto Sans to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,9,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
FLOOD MITIGATION AT QNS MIDTOWN TUNNEL,9,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood elim / playground safety surfacing,9,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
2nd Avenue Subway Project: To perform Work on the Emergency Egress Hatches for the Flood Protection,9,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Installing Flood barriers,9,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Protection &amp; Elimination - Post Hurricane Sandy.,8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
NYC School Construction Authority Hurricane Sandy Project - Flood Barrier Testing,8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Occupy Sidewalk to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Using crane to install flood covers on WTC stairs B and B1,8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Roofs, Parap, Flood Elim",8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"flood elim.,parapets,ext. wall/school ps075",8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Install Flood Gates,8,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
10'X40' OFFICE TRAILER - FLOOD WALL AND BUILDING ALTERATION OPERATIONS,7,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Construction Signs as per contract to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,7,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
MTA Contract: TUN-MIT-01A Design-Build for Flood Mitigation at the Hugh L. Carey Tunnel &amp; QMT (placement of VMS Variable Message signs),7,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood elimination, heating plant",6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood barrier Test,6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Elimination at William Grady High School.,6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
INSTALL HESCO FLOOD BARRIERS ON SIDEWALK,6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
PS241M flood elimination project,6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Windows, Ext masonry, Roofs, Pprts, Flood elim.",6,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Forklift for 7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Dumpster -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Occupy Roadway -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Ext. masonry, Prpts, Roof, Flood Elim",5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer 7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Broken water service flooding basement.,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
2ND AVENUE SUBWAY PROJECT-TO PERFORM WORK ON THE EMERGENCY EGREESS HATCHES FOR THE FLOOD PROTECTION.,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Ext. Masonry, Parapets, Flood Elim",5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Compressor -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Elimination at Public School 329K.,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
fan vent rehab flood protection,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Barriers/Fencing 7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
installation of Flood Barrier doors (MCDS) from flatbed truck,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto o San -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Yodak Barriers to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
INSTALL FLOOD BARRIERS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood barrier test,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Concrete Mixer - -7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Temporary Construction Signs -7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Forklift -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Barriers / Fencing -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"INSTALL FLOOD PROOF, IMPACT RESISTANT GLAZING AT ELEV ENCLOSURE AND FLOOD PANEL AT ELEV DOOR",5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer -Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto Sans (2) 7 Avenue South Location - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA AND CONSTRUCTION SIGNS,5,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Seabox to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Protection and Elimination - Post Hurricane Sandy.,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto Sans - FURNISH AND INSTALL FLOOD PROTECTION DEVICES AT VARIOUS NYCT FACILITIES TO INCLUDE STAGING AREA,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
flood wall drill,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
INSTALL CONST. FENCE INCONUNCTION W/FLOOD ELIM,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Compressor for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Install Floods Gate,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Concrete Mixer to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer for 103 Street Station- Furnish &amp; Install Flood Protection Devices at Various NYCT facilities - to includes staging area,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Construction Signs Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
FLOOD BARRIER TESTING,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Partial roadway closing on water street for erection of Flood Barrier wall,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
HE MASONRY EXTERIOR FACES ARE BEING REMOVED AND REPLACED WITH NEW MASONRY ON ALL ELEVATIONS; THE PARAPETS ARE BEING REMOVED AND REPLACED WITH NEW PARAPETS ON ALL ELEVATIONS; VARIOUS REPAIRS AT INTERIORS; AND MISCELLANEOUS FLOOD ELIMINATION AT BASEMENT AND EXTERIOR AREAS,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Bar Bending Machine to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Bar Bending Machine in conjunction to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
ROOF FLOOD ELIMINATION,4,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Test implementation of WTC flood protection system,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Jackhammer in conjunction to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Porto Sans to Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood barrier testing on Washington Street,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
MTA Fan Vent - Flood Door Installation,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Container to Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Compressor to Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
JERSEY BARRIER FLOOD ELIMINATION,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Barriers/Fencing to Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
MAINTAIN FENCE FLOOD ELIMINATION,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Occupy Roadway to Furnish &amp; Install Flood Protection at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Staging Area with Construction Equipment in conjunction to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Pedestrian Ramp in conjunction to Furnish &amp; Install Flood Protection Devices at various NYCT facilities to include staging area and construction signs,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
FLOOD WALL CONSTRUCTION AT NY AQUARIUM,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
HOISTING FLOOD DOORS,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
installation of structural support for flood barrier wall,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
Flood Elimination @ Public School 329K.,3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood elimination, Paved areas",3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
"Flood wall testing, rained out on 5/19/2018",3,2024-12-29 20:03:42,permitpurposecomments,c9sj-fmsg
